V1	I(D1)
1.926000000000000e+02	-2.826000e-10
1.927000000000000e+02	-2.827000e-10
1.928000000000000e+02	-2.828000e-10
1.929000000000000e+02	-2.829000e-10
1.930000000000000e+02	-2.830000e-10
1.931000000000000e+02	-2.831000e-10
1.932000000000000e+02	-2.832000e-10
1.933000000000000e+02	-2.833000e-10
1.934000000000000e+02	-2.834000e-10
1.935000000000000e+02	-2.835000e-10
1.936000000000000e+02	-2.836000e-10
1.937000000000000e+02	-2.837000e-10
1.938000000000000e+02	-2.838000e-10
1.939000000000000e+02	-2.839000e-10
1.940000000000000e+02	-2.840000e-10
1.941000000000000e+02	-2.841000e-10
1.942000000000000e+02	-2.842000e-10
1.943000000000000e+02	-2.843000e-10
1.944000000000000e+02	-2.844000e-10
1.945000000000000e+02	-2.845000e-10
1.946000000000000e+02	-2.846000e-10
1.947000000000000e+02	-2.847000e-10
1.948000000000000e+02	-2.848000e-10
1.949000000000000e+02	-2.849000e-10
1.950000000000000e+02	-2.850000e-10
1.951000000000000e+02	-2.851000e-10
1.952000000000000e+02	-2.852000e-10
1.953000000000000e+02	-2.853000e-10
1.954000000000000e+02	-2.854000e-10
1.955000000000000e+02	-2.855000e-10
1.956000000000000e+02	-2.856000e-10
1.957000000000000e+02	-2.857000e-10
1.958000000000000e+02	-2.858000e-10
1.959000000000000e+02	-2.859000e-10
1.960000000000000e+02	-2.860000e-10
1.961000000000000e+02	-2.861000e-10
1.962000000000000e+02	-2.862000e-10
1.963000000000000e+02	-2.863000e-10
1.964000000000000e+02	-2.864000e-10
1.965000000000000e+02	-2.865000e-10
1.966000000000000e+02	-2.866000e-10
1.967000000000000e+02	-2.867000e-10
1.968000000000000e+02	-2.868000e-10
1.969000000000000e+02	-2.869000e-10
1.970000000000000e+02	-2.870000e-10
1.971000000000000e+02	-2.871000e-10
1.972000000000000e+02	-2.872000e-10
1.973000000000000e+02	-2.873000e-10
1.974000000000000e+02	-2.874000e-10
1.975000000000000e+02	-2.875000e-10
1.976000000000000e+02	-2.876000e-10
1.977000000000000e+02	-2.877000e-10
1.978000000000000e+02	-2.878000e-10
1.979000000000000e+02	-2.879000e-10
1.980000000000000e+02	-2.880000e-10
1.981000000000000e+02	-2.881000e-10
1.982000000000000e+02	-2.882000e-10
1.983000000000000e+02	-2.883000e-10
1.984000000000000e+02	-2.884000e-10
1.985000000000000e+02	-2.885000e-10
1.986000000000000e+02	-2.886000e-10
1.987000000000000e+02	-2.887000e-10
1.988000000000000e+02	-2.888000e-10
1.989000000000000e+02	-2.889000e-10
1.990000000000000e+02	-2.890000e-10
1.991000000000000e+02	-2.891000e-10
1.992000000000000e+02	-2.892000e-10
1.993000000000000e+02	-2.893000e-10
1.994000000000000e+02	-2.894000e-10
1.995000000000000e+02	-2.895000e-10
1.996000000000000e+02	-2.896000e-10
1.997000000000000e+02	-2.897000e-10
1.998000000000000e+02	-2.898000e-10
1.999000000000000e+02	-2.899000e-10
2.000000000000000e+02	-2.900000e-10
2.001000000000000e+02	-2.901000e-10
2.002000000000000e+02	-2.902000e-10
2.003000000000000e+02	-2.903000e-10
2.004000000000000e+02	-2.904000e-10
2.005000000000000e+02	-2.905000e-10
2.006000000000000e+02	-2.906000e-10
2.007000000000000e+02	-2.907000e-10
2.008000000000000e+02	-2.908000e-10
2.009000000000000e+02	-2.909000e-10
2.010000000000000e+02	-2.910000e-10
2.011000000000000e+02	-2.911000e-10
2.012000000000000e+02	-2.912000e-10
2.013000000000000e+02	-2.913000e-10
2.014000000000000e+02	-2.914000e-10
2.015000000000000e+02	-2.915000e-10
2.016000000000000e+02	-2.916000e-10
2.017000000000000e+02	-2.917000e-10
2.018000000000000e+02	-2.918000e-10
2.019000000000000e+02	-2.919000e-10
2.020000000000000e+02	-2.920000e-10
2.021000000000000e+02	-2.921000e-10
2.022000000000000e+02	-2.922000e-10
2.023000000000000e+02	-2.923000e-10
2.024000000000000e+02	-2.924000e-10
2.025000000000000e+02	-2.925000e-10
2.026000000000000e+02	-2.926000e-10
2.027000000000000e+02	-2.927000e-10
2.028000000000000e+02	-2.928000e-10
2.029000000000000e+02	-2.929000e-10
2.030000000000000e+02	-2.930000e-10
2.031000000000000e+02	-2.931000e-10
2.032000000000000e+02	-2.932000e-10
2.033000000000000e+02	-2.933000e-10
2.034000000000000e+02	-2.934000e-10
2.035000000000000e+02	-2.935000e-10
2.036000000000000e+02	-2.936000e-10
2.037000000000000e+02	-2.937000e-10
2.038000000000000e+02	-2.938000e-10
2.039000000000000e+02	-2.939000e-10
2.040000000000000e+02	-2.940000e-10
2.041000000000000e+02	-2.941000e-10
2.042000000000000e+02	-2.942000e-10
2.043000000000000e+02	-2.943000e-10
2.044000000000000e+02	-2.944000e-10
2.045000000000000e+02	-2.945000e-10
2.046000000000000e+02	-2.946000e-10
2.047000000000000e+02	-2.947000e-10
2.048000000000000e+02	-2.948000e-10
2.049000000000000e+02	-2.949000e-10
2.050000000000000e+02	-2.950000e-10
2.051000000000000e+02	-2.951000e-10
2.052000000000000e+02	-2.952000e-10
2.053000000000000e+02	-2.953000e-10
2.054000000000000e+02	-2.954000e-10
2.055000000000000e+02	-2.955000e-10
2.056000000000000e+02	-2.956000e-10
2.057000000000000e+02	-2.957000e-10
2.058000000000000e+02	-2.958000e-10
2.059000000000000e+02	-2.959000e-10
2.060000000000000e+02	-2.960000e-10
2.061000000000000e+02	-2.961000e-10
2.062000000000000e+02	-2.962000e-10
2.063000000000000e+02	-2.963000e-10
2.064000000000000e+02	-2.964000e-10
2.065000000000000e+02	-2.965000e-10
2.066000000000000e+02	-2.966000e-10
2.067000000000000e+02	-2.967000e-10
2.068000000000000e+02	-2.968000e-10
2.069000000000000e+02	-2.969000e-10
2.070000000000000e+02	-2.970000e-10
2.071000000000000e+02	-2.971000e-10
2.072000000000000e+02	-2.972000e-10
2.073000000000000e+02	-2.973000e-10
2.074000000000000e+02	-2.974000e-10
2.075000000000000e+02	-2.975000e-10
2.076000000000000e+02	-2.976000e-10
2.077000000000000e+02	-2.977000e-10
2.078000000000000e+02	-2.978000e-10
2.079000000000000e+02	-2.979000e-10
2.080000000000000e+02	-2.980000e-10
2.081000000000000e+02	-2.981000e-10
2.082000000000000e+02	-2.982000e-10
2.083000000000000e+02	-2.983000e-10
2.084000000000000e+02	-2.984000e-10
2.085000000000000e+02	-2.985000e-10
2.086000000000000e+02	-2.986000e-10
2.087000000000000e+02	-2.987000e-10
2.088000000000000e+02	-2.988000e-10
2.089000000000000e+02	-2.989000e-10
2.090000000000000e+02	-2.990000e-10
2.091000000000000e+02	-2.991000e-10
2.092000000000000e+02	-2.992000e-10
2.093000000000000e+02	-2.993000e-10
2.094000000000000e+02	-2.994000e-10
2.095000000000000e+02	-2.995000e-10
2.096000000000000e+02	-2.996000e-10
2.097000000000000e+02	-2.997000e-10
2.098000000000000e+02	-2.998000e-10
2.099000000000000e+02	-2.999000e-10
2.100000000000000e+02	-3.000000e-10
2.101000000000000e+02	-3.001000e-10
2.102000000000000e+02	-3.002000e-10
2.103000000000000e+02	-3.003000e-10
2.104000000000000e+02	-3.004000e-10
2.105000000000000e+02	-3.005000e-10
2.106000000000000e+02	-3.006000e-10
2.107000000000000e+02	-3.007000e-10
2.108000000000000e+02	-3.008000e-10
2.109000000000000e+02	-3.009000e-10
2.110000000000000e+02	-3.010000e-10
2.111000000000000e+02	-3.011000e-10
2.112000000000000e+02	-3.012000e-10
2.113000000000000e+02	-3.013000e-10
2.114000000000000e+02	-3.014000e-10
2.115000000000000e+02	-3.015000e-10
2.116000000000000e+02	-3.016000e-10
2.117000000000000e+02	-3.017000e-10
2.118000000000000e+02	-3.018000e-10
2.119000000000000e+02	-3.019000e-10
2.120000000000000e+02	-3.020000e-10
2.121000000000000e+02	-3.021000e-10
2.122000000000000e+02	-3.022000e-10
2.123000000000000e+02	-3.023000e-10
2.124000000000000e+02	-3.024000e-10
2.125000000000000e+02	-3.025000e-10
2.126000000000000e+02	-3.026000e-10
2.127000000000000e+02	-3.027000e-10
2.128000000000000e+02	-3.028000e-10
2.129000000000000e+02	-3.029000e-10
2.130000000000000e+02	-3.030000e-10
2.131000000000000e+02	-3.031000e-10
2.132000000000000e+02	-3.032000e-10
2.133000000000000e+02	-3.033000e-10
2.134000000000000e+02	-3.034000e-10
2.135000000000000e+02	-3.035000e-10
2.136000000000000e+02	-3.036000e-10
2.137000000000000e+02	-3.037000e-10
2.138000000000000e+02	-3.038000e-10
2.139000000000000e+02	-3.039000e-10
2.140000000000000e+02	-3.040000e-10
2.141000000000000e+02	-3.041000e-10
2.142000000000000e+02	-3.042000e-10
2.143000000000000e+02	-3.043000e-10
2.144000000000000e+02	-3.044000e-10
2.145000000000000e+02	-3.045000e-10
2.146000000000000e+02	-3.046000e-10
2.147000000000000e+02	-3.047000e-10
2.148000000000000e+02	-3.048000e-10
2.149000000000000e+02	-3.049000e-10
2.150000000000000e+02	-3.050000e-10
2.151000000000000e+02	-3.051000e-10
2.152000000000000e+02	-3.052000e-10
2.153000000000000e+02	-3.053000e-10
2.154000000000000e+02	-3.054000e-10
2.155000000000000e+02	-3.055000e-10
2.156000000000000e+02	-3.056000e-10
2.157000000000000e+02	-3.057000e-10
2.158000000000000e+02	-3.058000e-10
2.159000000000000e+02	-3.059000e-10
2.160000000000000e+02	-3.060000e-10
2.161000000000000e+02	-3.061000e-10
2.162000000000000e+02	-3.062000e-10
2.163000000000000e+02	-3.063000e-10
2.164000000000000e+02	-3.064000e-10
2.165000000000000e+02	-3.065000e-10
2.166000000000000e+02	-3.066000e-10
2.167000000000000e+02	-3.067000e-10
2.168000000000000e+02	-3.068000e-10
2.169000000000000e+02	-3.069000e-10
2.170000000000000e+02	-3.070000e-10
2.171000000000000e+02	-3.071000e-10
2.172000000000000e+02	-3.072000e-10
2.173000000000000e+02	-3.073000e-10
2.174000000000000e+02	-3.074000e-10
2.175000000000000e+02	-3.075000e-10
2.176000000000000e+02	-3.076000e-10
2.177000000000000e+02	-3.077000e-10
2.178000000000000e+02	-3.078000e-10
2.179000000000000e+02	-3.079000e-10
2.180000000000000e+02	-3.080000e-10
2.181000000000000e+02	-3.081000e-10
2.182000000000000e+02	-3.082000e-10
2.183000000000000e+02	-3.083000e-10
2.184000000000000e+02	-3.084000e-10
2.185000000000000e+02	-3.085000e-10
2.186000000000000e+02	-3.086000e-10
2.187000000000000e+02	-3.087000e-10
2.188000000000000e+02	-3.088000e-10
2.189000000000000e+02	-3.089000e-10
2.190000000000000e+02	-3.090000e-10
2.191000000000000e+02	-3.091000e-10
2.192000000000000e+02	-3.092000e-10
2.193000000000000e+02	-3.093000e-10
2.194000000000000e+02	-3.094000e-10
2.195000000000000e+02	-3.095000e-10
2.196000000000000e+02	-3.096000e-10
2.197000000000000e+02	-3.097000e-10
2.198000000000000e+02	-3.098000e-10
2.199000000000000e+02	-3.099000e-10
2.200000000000000e+02	-3.100000e-10
2.201000000000000e+02	-3.101000e-10
2.202000000000000e+02	-3.102000e-10
2.203000000000000e+02	-3.103000e-10
2.204000000000000e+02	-3.104000e-10
2.205000000000000e+02	-3.105000e-10
2.206000000000000e+02	-3.106000e-10
2.207000000000000e+02	-3.107000e-10
2.208000000000000e+02	-3.108000e-10
2.209000000000000e+02	-3.109000e-10
2.210000000000000e+02	-3.110000e-10
2.211000000000000e+02	-3.111000e-10
2.212000000000000e+02	-3.112000e-10
2.213000000000000e+02	-3.113000e-10
2.214000000000000e+02	-3.114000e-10
2.215000000000000e+02	-3.115000e-10
2.216000000000000e+02	-3.116000e-10
2.217000000000000e+02	-3.117000e-10
2.218000000000000e+02	-3.118000e-10
2.219000000000000e+02	-3.119000e-10
2.220000000000000e+02	-3.120000e-10
2.221000000000000e+02	-3.121000e-10
2.222000000000000e+02	-3.122000e-10
2.223000000000000e+02	-3.123000e-10
2.224000000000000e+02	-3.124000e-10
2.225000000000000e+02	-3.125000e-10
2.226000000000000e+02	-3.126000e-10
2.227000000000000e+02	-3.127000e-10
2.228000000000000e+02	-3.128000e-10
2.229000000000000e+02	-3.129000e-10
2.230000000000000e+02	-3.130000e-10
2.231000000000000e+02	-3.131000e-10
2.232000000000000e+02	-3.132000e-10
2.233000000000000e+02	-3.133000e-10
2.234000000000000e+02	-3.134000e-10
2.235000000000000e+02	-3.135000e-10
2.236000000000000e+02	-3.136000e-10
2.237000000000000e+02	-3.137000e-10
2.238000000000000e+02	-3.138000e-10
2.239000000000000e+02	-3.139000e-10
2.240000000000000e+02	-3.140000e-10
2.241000000000000e+02	-3.141000e-10
2.242000000000000e+02	-3.142000e-10
2.243000000000000e+02	-3.143000e-10
2.244000000000000e+02	-3.144000e-10
2.245000000000000e+02	-3.145000e-10
2.246000000000000e+02	-3.146000e-10
2.247000000000000e+02	-3.147000e-10
2.248000000000000e+02	-3.148000e-10
2.249000000000000e+02	-3.149000e-10
2.250000000000000e+02	-3.150000e-10
2.251000000000000e+02	-3.151000e-10
2.252000000000000e+02	-3.152000e-10
2.253000000000000e+02	-3.153000e-10
2.254000000000000e+02	-3.154000e-10
2.255000000000000e+02	-3.155000e-10
2.256000000000000e+02	-3.156000e-10
2.257000000000000e+02	-3.157000e-10
2.258000000000000e+02	-3.158000e-10
2.259000000000000e+02	-3.159000e-10
2.260000000000000e+02	-3.160000e-10
2.261000000000000e+02	-3.161000e-10
2.262000000000000e+02	-3.162000e-10
2.263000000000000e+02	-3.163000e-10
2.264000000000000e+02	-3.164000e-10
2.265000000000000e+02	-3.165000e-10
2.266000000000000e+02	-3.166000e-10
2.267000000000000e+02	-3.167000e-10
2.268000000000000e+02	-3.168000e-10
2.269000000000000e+02	-3.169000e-10
2.270000000000000e+02	-3.170000e-10
2.271000000000000e+02	-3.171000e-10
2.272000000000000e+02	-3.172000e-10
2.273000000000000e+02	-3.173000e-10
2.274000000000000e+02	-3.174000e-10
2.275000000000000e+02	-3.175000e-10
2.276000000000000e+02	-3.176000e-10
2.277000000000000e+02	-3.177000e-10
2.278000000000000e+02	-3.178000e-10
2.279000000000000e+02	-3.179000e-10
2.280000000000000e+02	-3.180000e-10
2.281000000000000e+02	-3.181000e-10
2.282000000000000e+02	-3.182000e-10
2.283000000000000e+02	-3.183000e-10
2.284000000000000e+02	-3.184000e-10
2.285000000000000e+02	-3.185000e-10
2.286000000000000e+02	-3.186000e-10
2.287000000000000e+02	-3.187000e-10
2.288000000000000e+02	-3.188000e-10
2.289000000000000e+02	-3.189000e-10
2.290000000000000e+02	-3.190000e-10
2.291000000000000e+02	-3.191000e-10
2.292000000000000e+02	-3.192000e-10
2.293000000000000e+02	-3.193000e-10
2.294000000000000e+02	-3.194000e-10
2.295000000000000e+02	-3.195000e-10
2.296000000000000e+02	-3.196000e-10
2.297000000000000e+02	-3.197000e-10
2.298000000000000e+02	-3.198000e-10
2.299000000000000e+02	-3.199000e-10
2.300000000000000e+02	-3.200000e-10
2.301000000000000e+02	-3.201000e-10
2.302000000000000e+02	-3.202000e-10
2.303000000000000e+02	-3.203000e-10
2.304000000000000e+02	-3.204000e-10
2.305000000000000e+02	-3.205000e-10
2.306000000000000e+02	-3.206000e-10
2.307000000000000e+02	-3.207000e-10
2.308000000000000e+02	-3.208000e-10
2.309000000000000e+02	-3.209000e-10
2.310000000000000e+02	-3.210000e-10
2.311000000000000e+02	-3.211000e-10
2.312000000000000e+02	-3.212000e-10
2.313000000000000e+02	-3.213000e-10
2.314000000000000e+02	-3.214000e-10
2.315000000000000e+02	-3.215000e-10
2.316000000000000e+02	-3.216000e-10
2.317000000000000e+02	-3.217000e-10
2.318000000000000e+02	-3.218000e-10
2.319000000000000e+02	-3.219000e-10
2.320000000000000e+02	-3.220000e-10
2.321000000000000e+02	-3.221000e-10
2.322000000000000e+02	-3.222000e-10
2.323000000000000e+02	-3.223000e-10
2.324000000000000e+02	-3.224000e-10
2.325000000000000e+02	-3.225000e-10
2.326000000000000e+02	-3.226000e-10
2.327000000000000e+02	-3.227000e-10
2.328000000000000e+02	-3.228000e-10
2.329000000000000e+02	-3.229000e-10
2.330000000000000e+02	-3.230000e-10
2.331000000000000e+02	-3.231000e-10
2.332000000000000e+02	-3.232000e-10
2.333000000000000e+02	-3.233000e-10
2.334000000000000e+02	-3.234000e-10
2.335000000000000e+02	-3.235000e-10
2.336000000000000e+02	-3.236000e-10
2.337000000000000e+02	-3.237000e-10
2.338000000000000e+02	-3.238000e-10
2.339000000000000e+02	-3.239000e-10
2.340000000000000e+02	-3.240000e-10
2.341000000000000e+02	-3.241000e-10
2.342000000000000e+02	-3.242000e-10
2.343000000000000e+02	-3.243000e-10
2.344000000000000e+02	-3.244000e-10
2.345000000000000e+02	-3.245000e-10
2.346000000000000e+02	-3.246000e-10
2.347000000000000e+02	-3.247000e-10
2.348000000000000e+02	-3.248000e-10
2.349000000000000e+02	-3.249000e-10
2.350000000000000e+02	-3.250000e-10
2.351000000000000e+02	-3.251000e-10
2.352000000000000e+02	-3.252000e-10
2.353000000000000e+02	-3.253000e-10
2.354000000000000e+02	-3.254000e-10
2.355000000000000e+02	-3.255000e-10
2.356000000000000e+02	-3.256000e-10
2.357000000000000e+02	-3.257000e-10
2.358000000000000e+02	-3.258000e-10
2.359000000000000e+02	-3.259000e-10
2.360000000000000e+02	-3.260000e-10
2.361000000000000e+02	-3.261000e-10
2.362000000000000e+02	-3.262000e-10
2.363000000000000e+02	-3.263000e-10
2.364000000000000e+02	-3.264000e-10
2.365000000000000e+02	-3.265000e-10
2.366000000000000e+02	-3.266000e-10
2.367000000000000e+02	-3.267000e-10
2.368000000000000e+02	-3.268000e-10
2.369000000000000e+02	-3.269000e-10
2.370000000000000e+02	-3.270000e-10
2.371000000000000e+02	-3.271000e-10
2.372000000000000e+02	-3.272000e-10
2.373000000000000e+02	-3.273000e-10
2.374000000000000e+02	-3.274000e-10
2.375000000000000e+02	-3.275000e-10
2.376000000000000e+02	-3.276000e-10
2.377000000000000e+02	-3.277000e-10
2.378000000000000e+02	-3.278000e-10
2.379000000000000e+02	-3.279000e-10
2.380000000000000e+02	-3.280000e-10
2.381000000000000e+02	-3.281000e-10
2.382000000000000e+02	-3.282000e-10
2.383000000000000e+02	-3.283000e-10
2.384000000000000e+02	-3.284000e-10
2.385000000000000e+02	-3.285000e-10
2.386000000000000e+02	-3.286000e-10
2.387000000000000e+02	-3.287000e-10
2.388000000000000e+02	-3.288000e-10
2.389000000000000e+02	-3.289000e-10
2.390000000000000e+02	-3.290000e-10
2.391000000000000e+02	-3.291000e-10
2.392000000000000e+02	-3.292000e-10
2.393000000000000e+02	-3.293000e-10
2.394000000000000e+02	-3.294000e-10
2.395000000000000e+02	-3.295000e-10
2.396000000000000e+02	-3.296000e-10
2.397000000000000e+02	-3.297000e-10
2.398000000000000e+02	-3.298000e-10
2.399000000000000e+02	-3.299000e-10
2.400000000000000e+02	-3.300000e-10
2.401000000000000e+02	-3.301000e-10
2.402000000000000e+02	-3.302000e-10
2.403000000000000e+02	-3.303000e-10
2.404000000000000e+02	-3.304000e-10
2.405000000000000e+02	-3.305000e-10
2.406000000000000e+02	-3.306000e-10
2.407000000000000e+02	-3.307000e-10
2.408000000000000e+02	-3.308000e-10
2.409000000000000e+02	-3.309000e-10
2.410000000000000e+02	-3.310000e-10
2.411000000000000e+02	-3.311000e-10
2.412000000000000e+02	-3.312000e-10
2.413000000000000e+02	-3.313000e-10
2.414000000000000e+02	-3.314000e-10
2.415000000000000e+02	-3.315000e-10
2.416000000000000e+02	-3.316000e-10
2.417000000000000e+02	-3.317000e-10
2.418000000000000e+02	-3.318000e-10
2.419000000000000e+02	-3.319000e-10
2.420000000000000e+02	-3.320000e-10
2.421000000000000e+02	-3.321000e-10
2.422000000000000e+02	-3.322000e-10
2.423000000000000e+02	-3.323000e-10
2.424000000000000e+02	-3.324000e-10
2.425000000000000e+02	-3.325000e-10
2.426000000000000e+02	-3.326000e-10
2.427000000000000e+02	-3.327000e-10
2.428000000000000e+02	-3.328000e-10
2.429000000000000e+02	-3.329000e-10
2.430000000000000e+02	-3.330000e-10
2.431000000000000e+02	-3.331000e-10
2.432000000000000e+02	-3.332000e-10
2.433000000000000e+02	-3.333000e-10
2.434000000000000e+02	-3.334000e-10
2.435000000000000e+02	-3.335000e-10
2.436000000000000e+02	-3.336000e-10
2.437000000000000e+02	-3.337000e-10
2.438000000000000e+02	-3.338000e-10
2.439000000000000e+02	-3.339000e-10
2.440000000000000e+02	-3.340000e-10
2.441000000000000e+02	-3.341000e-10
2.442000000000000e+02	-3.342000e-10
2.443000000000000e+02	-3.343000e-10
2.444000000000000e+02	-3.344000e-10
2.445000000000000e+02	-3.345000e-10
2.446000000000000e+02	-3.346000e-10
2.447000000000000e+02	-3.347000e-10
2.448000000000000e+02	-3.348000e-10
2.449000000000000e+02	-3.349000e-10
2.450000000000000e+02	-3.350000e-10
2.451000000000000e+02	-3.351000e-10
2.452000000000000e+02	-3.352000e-10
2.453000000000000e+02	-3.353000e-10
2.454000000000000e+02	-3.354000e-10
2.455000000000000e+02	-3.355000e-10
2.456000000000000e+02	-3.356000e-10
2.457000000000000e+02	-3.357000e-10
2.458000000000000e+02	-3.358000e-10
2.459000000000000e+02	-3.359000e-10
2.460000000000000e+02	-3.360000e-10
2.461000000000000e+02	-3.361000e-10
2.462000000000000e+02	-3.362000e-10
2.463000000000000e+02	-3.363000e-10
2.464000000000000e+02	-3.364000e-10
2.465000000000000e+02	-3.365000e-10
2.466000000000000e+02	-3.366000e-10
2.467000000000000e+02	-3.367000e-10
2.468000000000000e+02	-3.368000e-10
2.469000000000000e+02	-3.369000e-10
2.470000000000000e+02	-3.370000e-10
2.471000000000000e+02	-3.371000e-10
2.472000000000000e+02	-3.372000e-10
2.473000000000000e+02	-3.373000e-10
2.474000000000000e+02	-3.374000e-10
2.475000000000000e+02	-3.375000e-10
2.476000000000000e+02	-3.376000e-10
2.477000000000000e+02	-3.377000e-10
2.478000000000000e+02	-3.378000e-10
2.479000000000000e+02	-3.379000e-10
2.480000000000000e+02	-3.380000e-10
2.481000000000000e+02	-3.381000e-10
2.482000000000000e+02	-3.382000e-10
2.483000000000000e+02	-3.383000e-10
2.484000000000000e+02	-3.384000e-10
2.485000000000000e+02	-3.385000e-10
2.486000000000000e+02	-3.386000e-10
2.487000000000000e+02	-3.387000e-10
2.488000000000000e+02	-3.388000e-10
2.489000000000000e+02	-3.389000e-10
2.490000000000000e+02	-3.390000e-10
2.491000000000000e+02	-3.391000e-10
2.492000000000000e+02	-3.392000e-10
2.493000000000000e+02	-3.393000e-10
2.494000000000000e+02	-3.394000e-10
2.495000000000000e+02	-3.395000e-10
2.496000000000000e+02	-3.396000e-10
2.497000000000000e+02	-3.397000e-10
2.498000000000000e+02	-3.398000e-10
2.499000000000000e+02	-3.399000e-10
2.500000000000000e+02	-3.400000e-10
2.501000000000000e+02	-3.401000e-10
2.502000000000000e+02	-3.402000e-10
2.503000000000000e+02	-3.403000e-10
2.504000000000000e+02	-3.404000e-10
2.505000000000000e+02	-3.405000e-10
2.506000000000000e+02	-3.406000e-10
2.507000000000000e+02	-3.407000e-10
2.508000000000000e+02	-3.408000e-10
2.509000000000000e+02	-3.409000e-10
2.510000000000000e+02	-3.410000e-10
2.511000000000000e+02	-3.411000e-10
2.512000000000000e+02	-3.412000e-10
2.513000000000000e+02	-3.413000e-10
2.514000000000000e+02	-3.414000e-10
2.515000000000000e+02	-3.415000e-10
2.516000000000000e+02	-3.416000e-10
2.517000000000000e+02	-3.417000e-10
2.518000000000000e+02	-3.418000e-10
2.519000000000000e+02	-3.419000e-10
2.520000000000000e+02	-3.420000e-10
2.521000000000000e+02	-3.421000e-10
2.522000000000000e+02	-3.422000e-10
2.523000000000000e+02	-3.423000e-10
2.524000000000000e+02	-3.424000e-10
2.525000000000000e+02	-3.425000e-10
2.526000000000000e+02	-3.426000e-10
2.527000000000000e+02	-3.427000e-10
2.528000000000000e+02	-3.428000e-10
2.529000000000000e+02	-3.429000e-10
2.530000000000000e+02	-3.430000e-10
2.531000000000000e+02	-3.431000e-10
2.532000000000000e+02	-3.432000e-10
2.533000000000000e+02	-3.433000e-10
2.534000000000000e+02	-3.434000e-10
2.535000000000000e+02	-3.435000e-10
2.536000000000000e+02	-3.436000e-10
2.537000000000000e+02	-3.437000e-10
2.538000000000000e+02	-3.438000e-10
2.539000000000000e+02	-3.439000e-10
2.540000000000000e+02	-3.440000e-10
2.541000000000000e+02	-3.441000e-10
2.542000000000000e+02	-3.442000e-10
2.543000000000000e+02	-3.443000e-10
2.544000000000000e+02	-3.444000e-10
2.545000000000000e+02	-3.445000e-10
2.546000000000000e+02	-3.446000e-10
2.547000000000000e+02	-3.447000e-10
2.548000000000000e+02	-3.448000e-10
2.549000000000000e+02	-3.449000e-10
2.550000000000000e+02	-3.450000e-10
2.551000000000000e+02	-3.451000e-10
2.552000000000000e+02	-3.452000e-10
2.553000000000000e+02	-3.453000e-10
2.554000000000000e+02	-3.454000e-10
2.555000000000000e+02	-3.455000e-10
2.556000000000000e+02	-3.456000e-10
2.557000000000000e+02	-3.457000e-10
2.558000000000000e+02	-3.458000e-10
2.559000000000000e+02	-3.459000e-10
2.560000000000000e+02	-3.460000e-10
2.561000000000000e+02	-3.461000e-10
2.562000000000000e+02	-3.462000e-10
2.563000000000000e+02	-3.463000e-10
2.564000000000000e+02	-3.464000e-10
2.565000000000000e+02	-3.465000e-10
2.566000000000000e+02	-3.466000e-10
2.567000000000000e+02	-3.467000e-10
2.568000000000000e+02	-3.468000e-10
2.569000000000000e+02	-3.469000e-10
2.570000000000000e+02	-3.470000e-10
2.571000000000000e+02	-3.471000e-10
2.572000000000000e+02	-3.472000e-10
2.573000000000000e+02	-3.473000e-10
2.574000000000000e+02	-3.474000e-10
2.575000000000000e+02	-3.475000e-10
2.576000000000000e+02	-3.476000e-10
2.577000000000000e+02	-3.477000e-10
2.578000000000000e+02	-3.478000e-10
2.579000000000000e+02	-3.479000e-10
2.580000000000000e+02	-3.480000e-10
2.581000000000000e+02	-3.481000e-10
2.582000000000000e+02	-3.482000e-10
2.583000000000000e+02	-3.483000e-10
2.584000000000000e+02	-3.484000e-10
2.585000000000000e+02	-3.485000e-10
2.586000000000000e+02	-3.486000e-10
2.587000000000000e+02	-3.487000e-10
2.588000000000000e+02	-3.488000e-10
2.589000000000000e+02	-3.489000e-10
2.590000000000000e+02	-3.490000e-10
2.591000000000000e+02	-3.491000e-10
2.592000000000000e+02	-3.492000e-10
2.593000000000000e+02	-3.493000e-10
2.594000000000000e+02	-3.494000e-10
2.595000000000000e+02	-3.495000e-10
2.596000000000000e+02	-3.496000e-10
2.597000000000000e+02	-3.497000e-10
2.598000000000000e+02	-3.498000e-10
2.599000000000000e+02	-3.499000e-10
2.600000000000000e+02	-3.500000e-10
2.601000000000000e+02	-3.501000e-10
2.602000000000000e+02	-3.502000e-10
2.603000000000000e+02	-3.503000e-10
2.604000000000000e+02	-3.504000e-10
2.605000000000000e+02	-3.505000e-10
2.606000000000000e+02	-3.506000e-10
2.607000000000000e+02	-3.507000e-10
2.608000000000000e+02	-3.508000e-10
2.609000000000000e+02	-3.509000e-10
2.610000000000000e+02	-3.510000e-10
2.611000000000000e+02	-3.511000e-10
2.612000000000000e+02	-3.512000e-10
2.613000000000000e+02	-3.513000e-10
2.614000000000000e+02	-3.514000e-10
2.615000000000000e+02	-3.515000e-10
2.616000000000000e+02	-3.516000e-10
2.617000000000000e+02	-3.517000e-10
2.618000000000000e+02	-3.518000e-10
2.619000000000000e+02	-3.519000e-10
2.620000000000000e+02	-3.520000e-10
2.621000000000000e+02	-3.521000e-10
2.622000000000000e+02	-3.522000e-10
2.623000000000000e+02	-3.523000e-10
2.624000000000000e+02	-3.524000e-10
